invoice_id,po_id,invoice_date,price_charged,invoice_amount,payment_date,payment_amount,installment_number
2192,1875,2025-12-01,6.02,698.32,2026-01-01,698.32,1
2193,1876,2024-12-02,66.07,6673.07,2025-01-03,6673.07,1
2194,1877,2025-01-11,6.51,1992.06,2025-03-05,1992.06,1
2195,1878,2025-05-31,147.67,68666.55,2025-06-28,68666.55,1
2196,1879,2024-06-20,188.44,91958.72,2024-08-29,91958.72,1
2197,1880,2025-11-06,21.15,5054.85,2026-01-13,5054.85,1
2198,1881,2025-08-17,23.18,3222.02,2025-10-11,3222.02,1
2199,1882,2025-05-03,438.6,121053.6,2025-06-14,121053.6,1
2200,1883,2024-09-16,82.28,36943.72,2024-12-04,36943.72,1
2201,1884,2024-10-22,789.71,270870.53,2024-12-04,270870.53,1
2202,1885,2024-12-17,27.27,599.94,2025-03-03,599.94,1
2203,1886,2025-05-26,75.83,21156.57,2025-08-06,21156.57,1
2204,1887,2025-09-09,26.95,10025.4,2025-10-14,10025.4,1
2205,1888,2025-06-08,52.6,9047.2,2025-06-25,9047.2,1
2206,1888,2025-06-20,52.6,9047.2,2025-07-12,9047.2,2
2207,1889,2025-12-27,27.31,1147.02,2026-01-31,1147.02,1
2208,1890,2026-01-26,220.65,22947.6,2026-03-03,22947.6,1
2209,1891,2025-06-26,265.24,76389.12,2025-07-24,76389.12,1
2210,1891,2025-06-27,265.24,76389.12,2025-07-27,76389.12,1
2211,1892,2024-11-07,7.51,3387.01,2024-12-23,3387.01,1
2212,1893,2025-04-17,40.71,19785.06,2025-05-14,19785.06,1
2213,1894,2024-12-22,25.94,4396.83,2025-01-21,4396.83,1
2214,1894,2025-01-11,25.94,4396.83,2025-02-16,4396.83,2
2215,1895,2025-05-06,43.65,1942.42,2025-06-04,1942.42,1
2216,1895,2025-05-23,43.65,1942.42,2025-06-27,1942.42,2
2217,1896,2025-10-15,55.92,27792.24,2025-11-22,27792.24,1
2218,1897,2024-11-16,70.66,6642.04,2024-12-16,6642.04,1
2219,1898,2025-02-19,21.48,2405.76,2025-03-20,2405.76,1
2220,1898,2025-03-03,21.48,2405.76,2025-04-01,2405.76,2
2221,1899,2024-03-29,131.46,40621.14,2024-05-03,40621.14,1
2222,1900,2025-07-05,25.17,3171.42,2025-08-20,3171.42,1
2223,1900,2025-07-23,25.17,3171.42,2025-08-11,3171.42,2
2224,1901,2025-02-01,65.09,17509.21,2025-03-18,17509.21,1
2225,1902,2024-12-29,321.29,79358.63,2025-01-21,79358.63,1
2226,1902,2025-01-10,321.29,79358.63,2025-02-28,79358.63,2
2227,1903,2025-03-12,228.69,52484.36,2025-04-05,52484.36,1
2228,1903,2025-03-22,228.69,52484.36,2025-04-24,52484.36,2
2229,1904,2024-07-25,155.84,34908.16,2024-09-25,34908.16,1
2230,1904,2024-08-08,155.84,34908.16,2024-10-12,34908.16,2
2231,1905,2025-05-13,63.96,17141.28,2025-06-11,17141.28,1
2232,1906,2025-08-15,299.92,53385.76,2025-09-11,53385.76,1
2233,1906,2025-08-24,299.92,53385.76,2025-09-13,53385.76,2
2234,1907,2024-10-09,30.98,3965.44,2024-11-16,3965.44,1
2235,1907,2024-10-19,30.98,3965.44,2024-11-29,3965.44,2
2236,1908,2024-05-22,68.66,23231.65,2024-06-07,23231.65,1
2237,1909,2024-12-03,264.93,89281.41,2024-12-29,89281.41,1
2238,1910,2024-07-02,24.55,5450.1,2024-08-21,5450.1,1
2239,1911,2024-10-09,57.25,11736.25,2024-12-03,11736.25,1
2240,1911,2024-10-10,57.25,11736.25,2024-12-09,11736.25,1
2241,1912,2025-05-06,157.12,11469.76,2025-07-05,11469.76,1
2242,1913,2024-04-23,142.12,49884.12,2024-05-28,49884.12,1
2243,1914,2025-08-08,291.7,126889.5,2025-09-12,126889.5,1
2244,1915,2024-06-29,997.8,188584.2,2024-08-09,188584.2,1
2245,1916,2025-11-25,315.28,82603.36,2026-01-27,82603.36,1
2246,1917,2025-07-19,119.59,23499.44,2025-09-13,23499.44,1
2247,1917,2025-08-01,119.59,23499.44,2025-10-01,23499.44,2
2248,1918,2024-08-29,9.8,2430.4,2024-09-28,2430.4,1
2249,1919,2025-04-08,691.43,46325.81,2025-05-26,46325.81,1
2250,1919,2025-04-21,691.43,46325.81,2025-05-18,46325.81,2
2251,1920,2024-04-12,314.02,115559.36,2024-05-21,115559.36,1
2252,1921,2024-05-17,480.0,157920.0,2024-06-14,157920.0,1
2253,1922,2026-01-08,14.02,2495.56,2026-03-06,2495.56,1
2254,1923,2025-09-13,5.32,617.12,2025-11-01,617.12,1
2255,1924,2024-05-29,6.33,762.76,2024-07-19,762.76,1
2256,1924,2024-06-14,6.33,762.76,2024-07-29,762.76,2
2257,1925,2024-09-19,48.78,7463.34,2024-10-20,7463.34,1
2258,1926,2024-07-06,58.64,19996.24,2024-08-15,19996.24,1
2259,1927,2024-11-03,90.67,7978.96,2024-11-18,7978.96,1
2260,1928,2024-09-22,73.22,29580.88,2024-11-24,29580.88,1
2261,1929,2024-10-17,43.75,15750.0,2024-11-02,15750.0,1
2262,1930,2025-02-17,10.81,1962.02,2025-04-05,1962.02,1
2263,1930,2025-02-25,10.81,1962.02,2025-04-14,1962.02,2
2264,1931,2024-06-13,276.3,43655.4,2024-07-13,43655.4,1
2265,1931,2024-07-03,276.3,43655.4,2024-08-01,43655.4,2
2266,1932,2025-10-29,11.45,4454.05,2025-12-28,4454.05,1
2267,1933,2025-07-01,46.29,18053.1,2025-08-15,18053.1,1
2268,1934,2025-07-29,64.94,22404.3,2025-09-18,22404.3,1
2269,1935,2024-07-10,65.1,18944.1,2024-08-06,18944.1,1
2270,1936,2025-08-08,873.35,191263.65,2025-09-29,191263.65,1
2271,1937,2025-10-17,321.93,14808.78,2025-11-17,14808.78,1
2272,1938,2024-05-23,78.33,34308.54,2024-06-20,34308.54,1
2273,1939,2025-08-20,243.11,113532.37,2025-09-16,113532.37,1
2274,1940,2024-10-21,270.52,119299.32,2024-11-11,119299.32,1
2275,1941,2025-09-01,14.21,1392.58,2025-10-20,1392.58,1
2276,1942,2025-01-23,283.11,31945.5,2025-02-19,31945.5,1
2277,1942,2025-02-03,283.11,31945.5,2025-03-05,31945.5,2
2278,1943,2025-08-23,59.12,20337.28,2025-09-28,20337.28,1
2279,1944,2024-05-21,107.58,33780.12,2024-06-17,33780.12,1
2280,1945,2024-11-09,112.64,3379.2,2025-01-08,3379.2,1
2281,1946,2024-09-14,63.2,26733.6,2024-11-14,26733.6,1
2282,1947,2024-08-07,40.72,12134.56,2024-09-05,12134.56,1
2283,1948,2024-09-26,825.32,214583.2,2024-11-12,214583.2,1
2284,1949,2024-10-30,586.61,69219.98,2024-12-11,69219.98,1
2285,1950,2024-04-17,61.78,23599.96,2024-06-11,23599.96,1
2286,1951,2025-07-05,53.95,19044.35,2025-07-31,19044.35,1
2287,1952,2025-03-26,68.84,18724.48,2025-05-23,18724.48,1
2288,1953,2025-09-19,47.41,18964.0,2025-10-24,18964.0,1
2289,1954,2025-07-21,649.16,148657.64,2025-09-19,148657.64,1
2290,1955,2024-05-25,375.44,21400.08,2024-07-20,21400.08,1
2291,1956,2024-03-22,318.74,130045.92,2024-05-14,130045.92,1
2292,1957,2024-12-31,227.53,79407.97,2025-02-26,79407.97,1
2293,1958,2025-02-16,824.23,121986.04,2025-03-28,121986.04,1
2294,1958,2025-03-06,824.23,121986.04,2025-04-21,121986.04,2
2295,1959,2024-08-08,152.42,4877.44,2024-09-11,4877.44,1
2296,1959,2024-08-30,152.42,4877.44,2024-10-02,4877.44,2
2297,1960,2025-08-20,6.55,2783.75,2025-10-12,2783.75,1
2298,1961,2025-04-14,11.43,560.07,2025-05-28,560.07,1
2299,1961,2025-04-29,11.43,560.07,2025-05-26,560.07,2
2300,1962,2025-08-23,348.26,80448.06,2025-09-09,80448.06,1
2301,1963,2024-05-24,39.78,3818.88,2024-07-05,3818.88,1
2302,1964,2025-10-15,57.69,22210.65,2025-11-19,22210.65,1
2303,1965,2024-07-11,10.54,3773.32,2024-08-29,3773.32,1
2304,1966,2024-12-03,498.94,180616.28,2025-01-04,180616.28,1
2305,1967,2025-01-01,41.63,10990.32,2025-01-17,10990.32,1
2306,1968,2025-09-22,1716.78,418894.32,2025-10-31,418894.32,1
2307,1969,2024-09-13,51.83,10106.85,2024-10-28,10106.85,1
2308,1970,2024-08-05,68.23,14430.64,2024-10-09,14430.64,1
2309,1970,2024-08-24,68.23,14430.64,2024-09-26,14430.64,2
2310,1971,2024-10-12,912.82,198994.76,2024-11-06,198994.76,1
2311,1972,2024-11-01,49.26,16896.18,2024-12-09,16896.18,1
2312,1973,2024-06-14,319.73,134606.33,2024-08-13,134606.33,1
2313,1974,2024-07-03,41.22,14262.12,2024-08-06,14262.12,1
2314,1975,2024-08-08,12.28,1681.68,2024-09-25,1681.68,1
2315,1976,2025-01-04,149.66,3891.16,2025-01-25,3891.16,1
2316,1977,2024-10-11,56.23,4667.09,2024-11-11,4667.09,1
2317,1978,2024-11-20,58.9,22028.6,2024-12-12,22028.6,1
2318,1979,2025-07-17,140.45,19241.65,2025-08-03,19241.65,1
2319,1980,2024-08-08,87.33,32399.43,2024-08-27,32399.43,1
2320,1981,2025-12-06,69.04,14118.68,2026-01-11,14118.68,1
2321,1981,2025-12-17,69.04,14118.68,2026-01-11,14118.68,2
2322,1982,2025-08-12,64.49,24059.45,2025-09-18,24059.45,1
2323,1983,2024-05-29,24.78,1462.02,2024-06-04,1462.02,1
2324,1984,2024-09-11,270.08,75352.32,2024-11-01,75352.32,1
2325,1985,2024-06-16,122.84,39185.96,2024-07-04,39185.96,1
2326,1986,2024-08-13,308.1,109067.4,2024-09-10,109067.4,1
2327,1987,2024-11-15,920.76,63532.44,2025-01-10,63532.44,1
2328,1988,2024-05-03,424.24,41999.76,2024-06-22,41999.76,1
2329,1989,2024-02-13,68.97,24001.56,2024-03-15,24001.56,1
2330,1990,2024-12-26,267.59,62883.65,2025-02-02,62883.65,1
2331,1991,2025-06-18,69.89,3564.39,2025-07-20,3564.39,1
2332,1992,2024-10-14,779.1,284371.5,2024-11-06,284371.5,1
2333,1993,2025-11-10,141.44,57141.76,2025-12-28,57141.76,1
2334,1994,2024-10-24,9.22,331.92,2024-11-23,331.92,1
2335,1995,2025-11-17,102.1,22053.6,2025-12-28,22053.6,1
2336,1996,2024-07-28,769.65,99284.85,2024-08-30,99284.85,1
2337,1997,2025-02-24,106.46,14425.33,2025-04-25,14425.33,1
2338,1997,2025-03-08,106.46,14425.33,2025-05-14,14425.33,2
2339,1998,2025-08-10,136.41,48971.19,2025-08-27,48971.19,1
2340,1999,2024-03-31,35.56,17282.16,2024-05-18,17282.16,1
2341,2000,2025-12-15,266.06,83542.84,2026-02-02,83542.84,1
2342,2001,2024-10-11,31.57,2178.33,2024-12-03,2178.33,1
2343,2002,2025-02-23,6.42,2773.44,2025-04-30,2773.44,1
2344,2003,2025-05-11,6.11,482.69,2025-06-03,482.69,1
2345,2004,2025-05-12,381.32,142232.36,2025-05-29,142232.36,1
2346,2005,2024-02-19,63.85,9960.6,2024-04-01,9960.6,1
2347,2006,2025-10-29,143.83,39265.59,2025-12-26,39265.59,1
2348,2007,2025-04-22,5.67,663.39,2025-06-11,663.39,1
2349,2008,2026-03-01,292.62,138409.26,2026-05-01,138409.26,1
2350,2009,2025-02-03,6.03,1983.87,2025-02-25,1983.87,1
2351,2010,2025-04-23,58.33,18198.96,2025-05-23,18198.96,1
2352,2011,2025-01-05,11.29,429.02,2025-03-09,429.02,1
2353,2011,2025-01-19,11.29,429.02,2025-03-09,429.02,2
2354,2012,2025-11-13,5.47,1072.12,2026-01-16,1072.12,1
2355,2013,2025-09-17,94.45,12845.2,2025-10-31,12845.2,1
2356,2014,2025-12-16,8.53,1706.0,2026-01-24,1706.0,1
2357,2015,2025-03-02,328.32,31847.04,2025-05-08,31847.04,1
2358,2015,2025-03-15,328.32,31847.04,2025-04-14,31847.04,2
2359,2016,2025-09-05,155.13,35990.16,2025-10-05,35990.16,1
2360,2017,2024-11-08,158.6,65184.6,2024-11-28,65184.6,1
2361,2018,2025-01-26,132.74,46193.52,2025-02-05,46193.52,1
2362,2019,2025-08-28,318.45,17833.2,2025-10-23,17833.2,1
2363,2020,2024-04-07,6.66,772.56,2024-04-21,772.56,1
2364,2021,2025-07-11,70.02,24577.02,2025-09-01,24577.02,1
2365,2022,2024-02-16,433.11,90086.88,2024-03-09,90086.88,1
2366,2023,2025-05-01,6.59,1357.54,2025-07-24,1357.54,1
2367,2024,2025-02-02,63.82,7466.94,2025-03-03,7466.94,1
2368,2025,2025-01-28,33.6,4804.8,2025-03-08,4804.8,1
2369,2026,2025-02-18,116.98,13803.64,2025-03-25,13803.64,1
2370,2027,2025-02-08,31.94,9837.52,2025-04-10,9837.52,1
2371,2028,2024-11-15,55.84,23732.0,2024-12-25,23732.0,1
2372,2029,2024-12-25,1233.41,109773.49,2025-03-12,109773.49,1
2373,2030,2025-04-13,72.87,8598.66,2025-06-03,8598.66,1
2374,2031,2025-09-06,65.41,19426.77,2025-10-27,19426.77,1
2375,2032,2025-03-26,775.47,331125.69,2025-05-18,331125.69,1
2376,2033,2025-05-15,90.55,31058.65,2025-07-14,31058.65,1
2377,2034,2025-10-12,61.79,13655.59,2025-11-14,13655.59,1
2378,2035,2026-01-30,346.26,114265.8,2026-03-15,114265.8,1
2379,2036,2024-04-13,123.97,58141.93,2024-04-29,58141.93,1
2380,2037,2025-07-10,341.71,25286.54,2025-08-10,25286.54,1
2381,2038,2024-07-16,231.13,59858.4,2024-08-08,59858.4,1
2382,2039,2024-07-02,322.22,14149.6,2024-08-19,14149.6,1
2383,2040,2025-09-23,61.0,10217.5,2025-10-17,10217.5,1
2384,2040,2025-10-06,61.0,10217.5,2025-11-20,10217.5,2
2385,2041,2024-03-07,16.42,661.05,2024-04-15,661.05,1
2386,2042,2025-11-05,285.66,106265.52,2025-12-11,106265.52,1
2387,2043,2025-08-12,42.71,1409.43,2025-09-11,1409.43,1
2388,2044,2026-02-02,70.41,8308.38,2026-03-27,8308.38,1
2389,2045,2025-06-18,72.39,14405.61,2025-07-11,14405.61,1
2390,2046,2025-11-06,343.88,58459.6,2026-01-15,58459.6,1
2391,2047,2024-05-16,271.29,71620.56,2024-07-11,71620.56,1
2392,2048,2025-11-28,48.11,16646.06,2025-12-07,16646.06,1
2393,2049,2024-06-08,380.32,35750.08,2024-08-01,35750.08,1
2394,2050,2024-10-08,74.65,25157.05,2024-11-02,25157.05,1
2395,2051,2024-04-21,325.16,150223.92,2024-05-25,150223.92,1
2396,2052,2024-11-28,184.71,39185.51,2024-12-29,39185.51,1
2397,2053,2025-08-29,19.91,5784.6,2025-10-17,5784.6,1
2398,2054,2024-08-09,149.85,59340.6,2024-08-30,59340.6,1
2399,2055,2025-09-14,145.34,54793.18,2025-10-21,54793.18,1
2400,2056,2025-04-30,145.97,13648.2,2025-05-23,13648.2,1
2401,2056,2025-05-23,145.97,13648.2,2025-07-02,13648.2,2
2402,2057,2025-05-10,354.62,59221.54,2025-07-03,59221.54,1
2403,2058,2025-12-12,145.91,26701.53,2026-01-05,26701.53,1
2404,2059,2024-11-25,108.47,16378.97,2024-12-05,16378.97,1
2405,2060,2024-10-15,911.58,423884.7,2024-12-17,423884.7,1
2406,2061,2026-01-22,6.23,2411.01,2026-03-21,2411.01,1
2407,2062,2025-03-06,145.55,52980.2,2025-03-22,52980.2,1
2408,2063,2025-04-13,126.54,7972.02,2025-05-17,7972.02,1
2409,2064,2024-08-31,307.27,114304.44,2024-10-15,114304.44,1
2410,2065,2024-06-22,89.98,39501.22,2024-07-22,39501.22,1
2411,2066,2024-06-25,65.07,10281.06,2024-07-11,10281.06,1
2412,2067,2024-08-05,12.72,178.08,2024-08-28,178.08,1
2413,2068,2024-06-05,155.93,27287.75,2024-07-17,27287.75,1
2414,2069,2025-07-14,5.94,766.26,2025-08-30,766.26,1
2415,2069,2025-07-31,5.94,766.26,2025-08-30,766.26,2
2416,2070,2024-03-28,33.07,3472.35,2024-04-14,3472.35,1
2417,2071,2025-05-17,1647.75,69205.5,2025-06-21,69205.5,1
2418,2072,2026-01-11,133.27,15725.86,2026-02-25,15725.86,1
2419,2073,2025-09-04,129.76,20891.36,2025-10-05,20891.36,1
2420,2074,2024-11-10,58.87,2796.32,2024-12-23,2796.32,1
2421,2074,2024-11-23,58.87,2796.32,2024-12-09,2796.32,2
2422,2075,2024-03-12,169.0,71994.0,2024-04-19,71994.0,1
2423,2076,2025-10-03,10.41,124.92,2025-11-14,124.92,1
2424,2077,2024-02-06,150.63,19883.16,2024-02-11,19883.16,1
2425,2078,2025-05-27,703.9,330129.1,2025-06-21,330129.1,1
2426,2079,2025-06-23,66.23,13643.38,2025-08-07,13643.38,1
2427,2079,2025-07-04,66.23,13643.38,2025-08-25,13643.38,2
2428,2080,2024-07-04,762.46,186802.7,2024-08-12,186802.7,1
2429,2081,2025-08-14,13.74,1538.88,2025-10-26,1538.88,1
2430,2082,2024-06-19,139.37,5017.32,2024-08-19,5017.32,1
2431,2083,2024-08-02,778.53,22577.37,2024-09-02,22577.37,1
2432,2084,2025-09-29,92.2,39553.8,2025-10-19,39553.8,1
2433,2085,2026-01-04,340.52,80362.72,2026-01-28,80362.72,1
2434,2086,2024-09-11,306.51,82451.19,2024-11-20,82451.19,1
2435,2087,2025-12-27,46.06,2464.21,2026-02-24,2464.21,1
2436,2087,2026-01-10,46.06,2464.21,2026-02-16,2464.21,2
2437,2088,2025-12-28,229.52,42002.16,2026-01-30,42002.16,1
2438,2089,2025-08-28,328.11,39209.14,2025-11-09,39209.14,1
2439,2089,2025-09-16,328.11,39209.14,2025-11-04,39209.14,2
2440,2090,2024-06-02,17.53,4978.52,2024-07-20,4978.52,1
2441,2091,2024-09-13,355.77,69908.8,2024-10-01,69908.8,1
2442,2091,2024-09-29,355.77,69908.8,2024-10-23,69908.8,2
2443,2092,2025-05-19,16.2,6939.0,2025-06-18,6939.0,1
2444,2093,2026-01-24,12.31,5317.92,2026-03-01,5317.92,1
2445,2094,2025-09-14,81.44,27852.48,2025-11-09,27852.48,1
2446,2095,2025-01-03,96.26,38215.22,2025-02-13,38215.22,1
2447,2096,2024-07-16,386.59,36146.16,2024-09-06,36146.16,1
2448,2096,2024-07-26,386.59,36146.16,2024-09-23,36146.16,2
2449,2097,2026-01-18,46.87,23200.65,2026-03-11,23200.65,1
2450,2098,2024-08-17,81.86,10437.15,2024-10-22,10437.15,1
2451,2098,2024-09-09,81.86,10437.15,2024-11-08,10437.15,2
2452,2099,2024-10-23,799.42,106322.86,2024-12-22,106322.86,1
2453,2100,2026-01-09,21.02,2543.42,2026-02-15,2543.42,1
2454,2101,2025-03-18,140.13,61657.2,2025-05-08,61657.2,1
2455,2102,2024-08-15,131.39,45855.11,2024-08-28,45855.11,1
2456,2103,2024-02-29,241.84,62878.4,2024-03-02,62878.4,1
2457,2104,2024-12-24,30.38,7655.76,2025-02-02,7655.76,1
2458,2105,2026-02-15,820.81,380855.84,2026-04-04,380855.84,1
2459,2106,2024-12-08,671.44,45657.92,2025-02-28,45657.92,1
2460,2107,2025-07-03,286.41,69311.22,2025-08-07,69311.22,1
2461,2108,2024-08-15,126.43,26234.22,2024-09-27,26234.22,1
2462,2108,2024-08-29,126.43,26234.22,2024-10-17,26234.22,2
2463,2109,2025-08-12,316.3,76386.45,2025-09-12,76386.45,1
2464,2109,2025-08-28,316.3,76386.45,2025-09-27,76386.45,2
2465,2110,2025-08-13,5.34,160.2,2025-10-05,160.2,1
2466,2111,2025-05-09,36.64,6265.44,2025-06-08,6265.44,1
2467,2112,2025-08-29,6.49,1018.93,2025-11-01,1018.93,1
2468,2112,2025-09-12,6.49,1018.93,2025-11-09,1018.93,2
2469,2113,2025-04-03,714.31,67145.14,2025-04-30,67145.14,1
2470,2114,2024-11-08,68.71,25353.99,2024-12-17,25353.99,1
2471,2115,2025-08-06,264.64,11114.88,2025-09-24,11114.88,1
2472,2116,2025-09-26,327.07,24530.25,2025-11-07,24530.25,1
2473,2116,2025-10-14,327.07,24530.25,2025-12-13,24530.25,2
2474,2117,2025-10-07,154.34,26083.46,2025-12-04,26083.46,1
2475,2118,2024-07-22,150.48,13844.16,2024-08-07,13844.16,1
2476,2119,2025-06-17,41.83,14807.82,2025-07-23,14807.82,1
2477,2120,2024-02-20,82.59,34687.8,2024-05-22,34687.8,1
2478,2121,2025-04-03,143.69,35563.28,2025-06-15,35563.28,1
2479,2121,2025-04-25,143.69,35563.28,2025-07-03,35563.28,2
2480,2122,2025-04-19,120.21,25604.73,2025-05-14,25604.73,1
2481,2123,2024-10-25,155.24,4812.44,2024-11-29,4812.44,1
2482,2124,2026-02-06,341.41,19801.78,2026-04-12,19801.78,1
2483,2125,2025-11-08,54.57,22319.13,2025-11-20,22319.13,1
2484,2126,2024-03-18,62.74,29111.36,2024-05-22,29111.36,1
2485,2127,2024-07-19,70.12,32605.8,2024-08-08,32605.8,1
2486,2128,2024-06-29,39.02,499.5,2024-07-17,499.5,1
2487,2128,2024-07-11,39.02,499.5,2024-08-22,499.5,2
2488,2129,2025-12-05,36.95,6466.25,2026-01-04,6466.25,1
2489,2129,2025-12-08,36.95,6466.25,2026-01-07,6466.25,1
2490,2130,2025-02-04,855.21,16248.99,2025-04-01,16248.99,1
2491,2130,2025-02-15,855.21,16248.99,2025-04-08,16248.99,2
2492,2131,2025-07-31,310.84,6838.48,2025-09-28,6838.48,1
2493,2132,2025-09-29,672.25,112761.39,2025-10-29,112761.39,1
2494,2133,2025-08-31,140.67,53032.59,2025-09-07,53032.59,1
2495,2134,2024-05-09,12.69,4301.91,2024-06-14,4301.91,1
2496,2135,2024-05-24,144.03,21748.53,2024-06-24,21748.53,1
2497,2136,2024-11-17,52.55,5465.2,2024-12-28,5465.2,1
2498,2137,2024-10-18,288.63,4185.14,2024-11-18,4185.14,1
2499,2137,2024-10-28,288.63,4185.14,2024-11-17,4185.14,2
2500,2138,2025-07-22,294.98,143360.28,2025-09-20,143360.28,1
2501,2139,2024-06-03,783.2,123354.0,2024-06-27,123354.0,1
2502,2139,2024-06-17,783.2,123354.0,2024-07-30,123354.0,2
2503,2140,2024-11-13,122.05,2868.18,2025-01-03,2868.18,1
2504,2140,2024-12-05,122.05,2868.18,2025-01-24,2868.18,2
2505,2141,2024-08-15,70.9,4324.9,2024-10-19,4324.9,1
2506,2142,2024-06-27,94.44,40042.56,2024-07-28,40042.56,1
2507,2143,2024-06-11,48.72,9890.16,2024-07-27,9890.16,1
2508,2144,2024-07-18,24.23,7498.9,2024-09-11,7498.9,1
2509,2145,2025-03-30,4.96,2137.76,2025-05-06,2137.76,1
2510,2146,2024-12-06,92.17,8479.64,2025-01-05,8479.64,1
2511,2147,2025-01-08,42.58,9410.18,2025-02-09,9410.18,1
2512,2148,2025-02-05,23.89,860.04,2025-03-24,860.04,1
2513,2149,2025-08-06,28.99,12204.79,2025-09-28,12204.79,1
2514,2150,2025-10-24,232.77,62149.59,2025-12-15,62149.59,1
2515,2151,2025-02-13,6.42,391.62,2025-04-14,391.62,1
2516,2152,2025-06-17,5.7,1841.1,2025-07-17,1841.1,1
2517,2153,2025-08-13,34.9,11272.7,2025-09-14,11272.7,1
2518,2154,2025-06-29,829.55,120284.75,2025-09-01,120284.75,1
2519,2155,2024-05-29,913.03,413602.59,2024-08-04,413602.59,1
2520,2156,2026-01-20,310.9,74616.0,2026-03-27,74616.0,1
2521,2156,2026-02-06,310.9,74616.0,2026-03-12,74616.0,2
2522,2157,2024-06-08,354.71,21709.38,2024-07-14,21709.38,1
2523,2158,2024-12-12,13.07,4796.69,2025-01-20,4796.69,1
2524,2159,2025-05-07,319.67,133302.39,2025-06-06,133302.39,1
2525,2160,2024-12-11,82.35,34339.95,2025-01-06,34339.95,1
2526,2161,2024-07-31,411.23,115966.86,2024-09-24,115966.86,1
2527,2162,2025-12-14,78.5,36738.0,2026-01-13,36738.0,1
2528,2163,2024-03-27,233.0,114636.0,2024-05-20,114636.0,1
2529,2164,2024-07-17,295.42,49039.72,2024-09-18,49039.72,1
2530,2165,2026-01-23,278.09,49221.93,2026-03-01,49221.93,1
2531,2166,2025-08-20,75.2,5414.4,2025-09-17,5414.4,1
2532,2167,2024-03-23,110.0,19030.0,2024-05-23,19030.0,1
2533,2168,2025-08-27,125.43,6020.64,2025-09-24,6020.64,1
2534,2169,2026-01-14,5.99,1287.85,2026-04-08,1287.85,1
2535,2169,2026-01-30,5.99,1287.85,2026-03-18,1287.85,2
2536,2170,2024-04-30,55.37,8305.5,2024-05-18,8305.5,1
2537,2171,2024-11-27,263.05,123896.55,2024-12-31,123896.55,1
2538,2172,2025-02-10,357.99,175057.11,2025-03-12,175057.11,1
2539,2173,2024-05-14,63.79,7208.27,2024-07-15,7208.27,1
2540,2174,2024-06-29,63.34,5762.75,2024-08-16,5762.75,1
2541,2175,2024-06-18,122.69,23801.86,2024-07-09,23801.86,1
2542,2176,2024-06-10,76.05,22738.95,2024-07-03,22738.95,1
2543,2177,2024-11-23,71.37,14773.59,2024-12-29,14773.59,1
2544,2178,2025-01-06,435.15,50042.25,2025-01-22,50042.25,1
2545,2179,2024-08-03,5.31,1752.3,2024-09-15,1752.3,1
2546,2180,2024-09-09,36.67,1283.45,2024-10-16,1283.45,1
2547,2180,2024-09-10,36.67,1283.45,2024-10-25,1283.45,1
2548,2181,2024-06-24,191.38,61241.6,2024-07-17,61241.6,1
2549,2182,2025-09-11,18.62,5995.64,2025-10-05,5995.64,1
2550,2183,2024-06-28,22.11,2542.65,2024-07-31,2542.65,1
2551,2184,2025-11-23,392.67,184162.23,2026-01-18,184162.23,1
2552,2185,2025-03-01,44.1,9327.15,2025-05-13,9327.15,1
2553,2185,2025-03-11,44.1,9327.15,2025-05-08,9327.15,2
2554,2186,2025-09-10,23.71,5026.52,2025-10-15,5026.52,1
2555,2187,2025-05-29,47.85,6603.3,2025-06-20,6603.3,1
2556,2188,2024-09-16,313.09,84534.3,2024-11-14,84534.3,1
2557,2189,2025-04-25,13.67,758.68,2025-06-06,758.68,1
2558,2189,2025-05-14,13.67,758.68,2025-06-01,758.68,2
2559,2190,2024-08-22,47.74,14465.22,2024-10-06,14465.22,1
2560,2191,2024-05-28,428.34,15420.24,2024-05-31,15420.24,1
2561,2192,2024-09-08,705.76,307711.36,2024-11-20,307711.36,1
2562,2193,2024-09-23,55.39,941.63,2024-11-22,941.63,1
2563,2193,2024-10-11,55.39,941.63,2024-11-22,941.63,2
2564,2194,2024-05-21,53.11,1752.63,2024-07-03,1752.63,1
2565,2195,2024-02-16,13.27,650.23,2024-02-17,650.23,1
2566,2195,2024-02-26,13.27,650.23,2024-03-24,650.23,2
2567,2196,2025-12-17,23.83,2859.6,2026-01-15,2859.6,1
2568,2196,2025-12-18,23.83,2859.6,2026-01-17,2859.6,1
2569,2197,2025-03-13,273.49,51142.63,2025-04-18,51142.63,1
2570,2198,2024-12-11,27.77,13773.92,2025-01-11,13773.92,1
2571,2199,2025-12-15,55.99,16964.97,2026-01-01,16964.97,1
2572,2200,2024-07-26,45.99,22489.11,2024-09-11,22489.11,1
2573,2201,2024-11-30,73.09,13083.11,2025-01-29,13083.11,1
2574,2202,2025-11-09,176.75,42773.5,2026-02-06,42773.5,1
2575,2202,2025-11-10,176.75,42773.5,2026-01-09,42773.5,1
2576,2203,2025-04-25,88.17,19926.42,2025-05-24,19926.42,1
2577,2204,2024-12-07,209.66,20337.02,2025-01-09,20337.02,1
2578,2204,2024-12-18,209.66,20337.02,2025-02-12,20337.02,2
2579,2205,2024-07-30,59.67,17184.96,2024-08-23,17184.96,1
2580,2206,2024-02-20,399.8,186267.78,2024-03-15,186267.78,1
